orf_id,orf_start,orf_end,mean,sum,std,n_reads_orf_vs_transcript,pos_1_vs_0,pos_2_vs_0,frames_1_vs_0,frames_2_vs_0,five_utr_vs_cds_mean,five_utr_vs_cds_max,five_utr_vs_start_codon_mean,five_utr_vs_start_codon_max,cds_utr_vs_start_codon_mean,cds_utr_vs_start_codon_max,three_utr_vs_cds_mean,three_utr_vs_cds_max,three_utr_vs_stop_codon_mean,three_utr_vs_stop_codon_max,cds_utr_vs_stop_codon_mean,cds_utr_vs_stop_codon_max,dist_neg_100,dist_neg_150,dist_pos_100,dist_pos_150,price,ribotish,ribocode,prediction
chr16_67176964_67179448_-_67176964-67176975|67178198-67178504|67179429-67179448,67176964.0,67179448.0,0.002512766605442625,0.8442895794287324,0.0136341099489375,0.6909767395824865,10.0,10.0,0.40029762210532316,0.2779017862993721,2.776475851415277,2.75,2.132113106417059,2.0,0.9225264052139508,0.6151023442440469,0.4640624793468024,0.5695378127902427,-2.572608838010871,-2.6846401607829398,-2.598265022506865,-2.7002574989159953,0.25,0.25,0.25,0.25,0.0,0.0,2.7907944262252866,1
chr16_67210272_67226738_-_67210272-67210322|67223825-67223927|67226629-67226738,67210272.0,67226738.0,0.0022359211854208,0.5835754293948412,0.0104797699648656,1.0,10.0,10.0,0.176470589063611,0.2941176437455557,3.0,3.0,3.0,3.0,1.0791812460476249,0.3010299956639812,1.084858372638529,0.4771212431682206,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7044701231245463,1
chr16_67255904_67258332_+_67255904-67255930|67256468-67256689|67256910-67257113|67257344-67257434|67258317-67258332,67255904.0,67258332.0,0.0003318508130473,0.1841772012412548,0.0029361899325935,1.0,10.0,10.0,0.0,0.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.106404039734902,1
chr16_67279898_67280045_+_67279898-67280045,67279898.0,67280045.0,0.00890005426798135,1.3083079773932695,0.0457533754883751,1.0,1.0384615389024239,0.2307692219515217,0.16233766174268124,0.6558441691032819,1.827752151394369,1.9064566758322643,2.232195084736615,1.9064566758322643,1.5470607936995249,0.7074866714962454,-0.5506971714159035,-0.48110574737300127,-1.3784809832887126,-1.6989700184256056,-1.0228787452803376,-1.5,-1.7781512503836436,-1.7781512503836436,-0.8890756251918218,-0.8890756251918218,0.0,0.0,2.5404612877362265,1
chr16_67436310_67437003_+_67436310-67436386|67436587-67437003,67436310.0,67437003.0,0.0007949485708542,0.3911146968603134,0.0049748326993754,1.0,10.0,10.0,0.3333333333333333,0.2222222222222222,3.0,3.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,3.0,3.0,1.255272505103306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8576745693036862,1
chr16_67807079_67821217_+_67807079-67807196|67814301-67814401|67821098-67821217,67807079.0,67821217.0,0.00084793294026024,0.28490546792745586,0.0057188529645330905,0.975,10.0,10.0,0.27595238079389955,0.13333333333333333,2.451512860376578,2.4,-3.0,-3.0,-3.0,-3.0,-1.1913068612437818,-1.2,-3.0,-3.0,-3.0,-3.0,0.5,0.5,0.5,0.5,0.0,1.502627806581834,1.9182540810042892,1
chr16_67865130_67870913_+_67865130-67865229|67868339-67868411|67868500-67868599|67870799-67870913,67865130.0,67870913.0,0.145646607991118,55.92829746858932,0.3257391126500307,0.9976298569006207,1.915140018019205,1.8290420082902612,0.24282151599491858,0.22907510646546522,0.8319269963772679,0.6307893309895923,0.5208048966765164,-0.0033309724238751045,-0.16075178178350047,-0.4884184985831936,1.8913547689566537,1.4995078368766421,1.457828713776305,0.5716842375415695,-0.2168543849443125,-0.8383647269007333,4.341344810597953,7.537094244278381,4.76711055511998,9.512853610344978,401.98247395590823,5.919911843299102,21.288071487141163,1
chr16_67882548_67882977_+_67882548-67882977,67882548.0,67882977.0,0.0014043431908178,0.60246322886087,0.00779038501199885,1.0,10.0,10.0,0.33333332985133257,0.25925926035165164,3.0,3.0,0.0,0.0,-1.5880456271260894,-1.7385606201545776,-0.34560992780810473,-0.08804562232258695,-1.2279659742222355,-1.588045622322587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5177214986827963,1
chr16_67929933_67930555_-_67929933-67930095|67930184-67930318|67930407-67930555,67929933.0,67930555.0,0.0011320673352834905,0.5026378968658929,0.006900864463016645,1.0,10.0,10.0,0.04996685546026333,0.15467273890303884,1.1267255487014856,1.0244416831386174,-0.14164025130862148,-0.4316095669860062,-0.8793092096301552,-1.2252820193553926,0.46153846153846156,0.46153846153846156,-1.6153846153846154,-1.6153846153846154,-1.8466282205797586,-1.9499603847821545,6.957418949639083,8.675414951599144,12.110385151743685,38.9361130766139,0.0,0.0,4.220766240153317,1
chr16_683167_683748_-_683167-683234|683321-683598|683684-683748,683167.0,683748.0,0.0088102298186105,3.5945737659931183,0.0548644644819061,1.0,10.0,10.0,0.4117646978496281,0.9411764522277212,3.0,3.0,3.0,3.0,0.7781512503836436,0.0,1.385888381150025,0.9542425254424388,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.368674270385682,1
chr16_683525_683884_-_683525-683598|683684-683884,683525.0,683884.0,0.0019818491988129,0.5410448312759399,0.0077049299586899,1.0,10.0,10.0,1.4444444444444444,0.2222222222222222,3.0,3.0,3.0,3.0,1.0791812460476249,0.3010299956639812,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-1.7781512503836436,-1.7781512503836436,-0.4771212547196624,-1.7781512503836436,0.0,0.0,1.3069893454232948,1
chr16_69120424_69121458_-_69120424-69120649|69121052-69121170|69121435-69121458,69120424.0,69121458.0,0.017920066470627917,6.558744328249836,0.04823246225101474,0.9919498375639618,7.726007605790342,7.583190790771564,0.35683633846496254,0.3093947791197434,1.0994987421901268,0.8414675631665877,0.9634694821204497,0.369474828799396,0.08590105284778686,-0.28903763922204845,-0.3005553635606413,-0.17523901525759172,-1.3046013911536545,-1.6656219265804195,-1.1002492828257617,-1.515352274636345,6.852375476872483,9.324210411269073,6.397844983368226,11.892718691502619,105.25372773055369,0.0,8.328328610861664,1
chr16_69339829_69341652_+_69339829-69339885|69340005-69340092|69340193-69340332|69341179-69341320|69341532-69341652,69339829.0,69341652.0,0.03738148612765589,20.298146967317173,0.11984516785422462,0.9972564879361124,2.6405327027293835,2.7909640203493473,0.18397708037946153,0.2434903128271921,1.4413031777444847,1.134993754032081,0.7763994098679368,0.2473214291338332,-0.4255052688487798,-0.6652238645209708,2.233827677064559,1.959589068123763,1.8738463847456819,1.2529110681868085,0.22915435090400743,-0.30153039969673034,5.270183609861504,6.683852629124363,2.2783689110829775,11.846900566987264,346.5206542097229,20.085505828247484,19.660503100236152,1
chr16_69424683_69462520_+_69424683-69424857|69447149-69447278|69448114-69448144|69459092-69459121|69462429-69462520,69424683.0,69462520.0,0.10636680813309839,48.18416408429359,0.2551074613130247,0.99422979007772,0.6691869448364116,0.6398711622961939,0.18493134682864998,0.245768722056449,1.4672939918832366,1.2140075199466143,1.5654151142190877,0.929896957960554,0.3010596921329106,-0.05161321300304379,1.9206508031162182,1.6154165887627114,0.6579453707022661,0.07908830788163514,-0.5891214390966226,-0.9770524044477885,9.125308257647855,9.035434160320133,11.077944148465308,23.20492272577196,546.3114494836153,22.881552072451644,23.314934659600592,1
chr16_70654668_70660187_+_70654668-70654671|70656601-70656679|70656959-70657121|70659617-70659753|70659996-70660187,70654668.0,70660187.0,0.00060209977097411,0.34319686945527794,0.00543761726186877,1.0,10.0,10.0,0.07095238095238095,0.13008658014967306,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-1.2,-1.2,-2.4,-2.4,-2.4,-2.4,0.4,0.4,0.4,0.4,0.0,0.0,2.8889198898562656,1
chr16_70654668_70660187_+_70654668-70654671|70656601-70656679|70656962-70657121|70659617-70659753|70659996-70660187,70654668.0,70660187.0,0.00060528548404806,0.34319686945527794,0.005451806343205,1.0,10.0,10.0,0.07095238095238095,0.13008658014967306,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-1.2,-1.2,-2.4,-2.4,-2.4,-2.4,0.4,0.4,0.4,0.4,0.0,0.0,2.995802643260348,1
chr16_70697107_70698768_-_70697107-70697257|70698636-70698768,70697107.0,70698768.0,0.0093163724803755,2.627217039465904,0.0450380567468674,1.0,10.0,10.0,0.4,0.4000000102093165,3.0,3.0,3.0,3.0,0.8750612722593996,0.1760912738351804,3.0,3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.877188865138378,1
chr16_715337_717039_+_715337-715393|715583-715984|716932-717039,715337.0,717039.0,0.0038504637043735275,2.1716615292666988,0.01934565692157971,0.9353382752846859,10.0,10.0,0.24098081461087595,0.26770945859861234,1.7727272727272727,1.7727272727272727,-2.7954545454545454,-2.7954545454545454,-2.8868223005749467,-2.9073306592833226,-0.06800053951398179,-0.08643193920876122,-1.8295470733802306,-2.1039321457459095,-1.8366126190172636,-2.1232943603184924,-1.1315507956986823,-1.1315507956986823,0.36363636363636365,0.36363636363636365,0.0,5.641156635771234,4.604698418507713,1
chr16_715683_717039_+_715683-715984|716932-717039,715683.0,717039.0,0.00122478019615045,0.49971032002940774,0.0065589398947491495,0.9763888889472954,10.0,10.0,0.26392559420510237,0.11921907992888447,1.7137691696524127,1.694537818074877,-2.1248494123577037,-2.25,-2.205977189345304,-2.3692803191588814,0.7385764555718974,0.8252574989159953,-2.1307196886682127,-2.3692803191588814,-2.1307196890595677,-2.3692803191588814,0.0,0.0,0.0,0.0,0.0,0.0,3.1418588077422864,1
chr16_71808069_71808594_-_71808069-71808150|71808504-71808594,71808069.0,71808594.0,0.0056539030190099,0.9668174162507056,0.0212886640889113,1.0,10.0,10.0,0.8333333333333334,0.3333333333333333,3.0,3.0,3.0,3.0,0.7781512503836436,0.0,0.821616944164734,0.3010299956639812,-3.0,-3.0,-3.0,-3.0,-1.7781512503836436,-1.7781512503836436,0.0,-1.7781512503836436,0.0,0.0,1.7890204450961718,1
chr16_71881395_71881410_-_71881395-71881410,71881395.0,71881410.0,0.0011596827457348,0.0173952411860227,0.004339135511893,1.0,10.0,10.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,1.2814983111327258,0.0,0.0,1
chr16_721210_721513_+_721210-721513,721210.0,721513.0,0.0023603085244056,0.7151734828948975,0.0113968481022496,1.0,0.0,0.0,1.125,0.125,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.7781512503836436,-1.7781512503836436,-1.7781512503836436,-1.7781512503836436,0.0,0.0,1.7238917200690935,1
chr16_72154434_72171208_-_72154434-72154459|72164370-72164486|72164763-72164916|72171196-72171208,72154434.0,72171208.0,0.00116852901151605,0.3575698775239288,0.007134135319430475,1.0,10.0,10.0,0.3958333333333333,0.29166666666666663,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-1.6287821509414453,-1.5,-0.9894053504650309,-1.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.6817895579598774,1
chr16_732005_732437_-_732005-732437,732005.0,732437.0,0.0007718755162240001,0.3334502230087916,0.0055639433226263,1.0,10.0,10.0,0.09523809523809519,0.023809523809523798,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2.993491308117713,1
chr16_74675745_74695310_-_74675745-74675764|74682650-74682786|74685485-74685583|74691276-74691463|74692341-74692416|74695297-74695310,74675745.0,74695310.0,0.00039071513509205,0.2062975913286209,0.0036443481667826497,1.0,10.0,10.0,0.0,0.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.5,0.5,0.5,0.5,0.0,0.0,3.575113869310233,1
chr16_74695701_74700853_-_74695701-74695759|74700452-74700853,74695701.0,74700853.0,0.0097511565243756,4.475780844688416,0.0342006723586608,1.0,5.0,1.0,1.318181818181818,0.7727272727272727,3.0,3.0,3.0,3.0,0.1760912590556811,-0.3010299956639812,0.1554394532250226,-0.0969100130080564,0.7907403776916642,-0.0969100130080564,0.723793588061051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0273858507266778,1
chr16_74740083_74774825_-_74740083-74740115|74774485-74774825,74740083.0,74774825.0,0.0015304861289839,0.5693408399820328,0.0097705810752105,1.0,6.000000183208585,0.0,1.0909091242197428,0.4545454545454545,3.0,3.0,3.0,3.0,1.0791812460476249,0.3010299956639812,-1.4036923432444488,-0.778151263644723,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6535875487357583,1
chr16_74999346_74999469_+_74999346-74999469,74999346.0,74999469.0,0.0272720119938617,3.354457475244999,0.101018170657257,1.0,0.0,0.0,1.857142877132744,0.7428571276648288,3.0,3.0,3.0,3.0,0.4771212547196625,0.0,1.832340797698852,1.544068035668778,1.4983105537896004,0.0,-0.3467874740705599,-1.544068035668778,-1.7781512503836436,-1.7781512503836436,-0.9030899869919436,-1.7781512503836436,0.0,0.0,1.8859943808143271,1
chr16_75412725_75464543_-_75412725-75412754|75464467-75464543,75412725.0,75464543.0,0.01862627026580625,1.9557583779096603,0.052215227406017445,0.07306501527019305,0.7727272727272727,0.0,0.8910256410256411,1.4615384615384617,1.7957972753240885,2.1611096405320445,2.1645293551466995,2.1611096405320445,1.3652296255374714,1.1126546340280163,-0.27496917351937655,0.1505149978319906,-1.5517702959535347,-1.6505149978319906,-1.4555294583316094,-1.8010299956639813,0.0,0.0,-1.127636252551653,-1.7781512503836436,0.0,0.0,1.6058242933793048,1
chr16_75566486_75577369_+_75566486-75566520|75566851-75566907|75568036-75568209|75577278-75577369,75566486.0,75577369.0,0.1997003293928668,70.69391660507486,0.4229342060472355,0.998418748370932,1.7785926211058927,1.708366774256899,0.1675687498835115,0.23200446744485623,1.7087233671276447,1.3500055019153188,1.3888095453838196,0.7342203917674454,-0.29329961513598574,-0.5864794175288494,2.034580715309996,1.6297486361359066,0.9646452608002429,0.16979118306077967,-0.5963758730176527,-1.1482997341200285,4.8817485669910115,6.3999832184445,1.6573680797997192,1.651499798541138,417.1093017783124,25.207802621072144,23.2185050712062,1
chr16_75566495_75577369_+_75566495-75566520|75566851-75566907|75568036-75568209|75577278-75577369,75566495.0,75577369.0,0.22759150282812493,78.51906847570311,0.5175711575161206,0.9979206863231395,4.17859297542139,4.266386556941984,0.20143311350088244,0.25023316697251036,1.2249005840992995,0.8879829490548569,0.3745766891926943,-0.21508943222673224,-0.6691962671374015,-0.9127407920379873,1.9736900520692962,1.5840590155943273,1.108150723828737,0.24317665812593306,-0.3790103136328401,-0.9906784615277047,0.14178080845563312,3.3062443388876375,0.7353993367568891,2.0758066999740152,411.3529411764706,0.0,8.500961438551478,1
chr16_79600442_79600532_-_79600442-79600532,79600442.0,79600532.0,0.10834188914547357,9.750770023092628,0.5367435672209634,1.0,5.69791662326113,7.197916660709492,0.7170874903484307,1.1733038312760806,1.6704771118701733,1.518780599343714,1.961330267658067,1.4134881331303792,0.8194720926338867,0.16708191490791358,1.4552643194601353,1.5558548578350895,0.8480241019883863,0.05585485783508956,0.7467719831908975,0.10636160599326983,-1.3336134377877327,-1.3336134377877327,-0.8890756251918218,-0.8890756251918218,2.1950645847384243,0.0,2.3729871010338903,1
chr16_798718_799077_-_798718-798824|798979-799077,798718.0,799077.0,0.0016363450672988,0.3338143937289715,0.007427438410349801,1.0,10.0,10.0,0.2,0.25,1.8673427783012766,1.6505149978319906,2.1393768004764144,1.6505149978319906,0.8266062568876718,0.23856062735983125,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-1.7385606273598313,-1.7781512503836436,-0.8890756251918218,-0.8890756251918218,0.0,0.0,2.275228687350567,1
chr16_80975810_80975840_-_80975810-80975840,80975810.0,80975840.0,0.0075523898315926,0.22657169494777915,0.02257753471084615,1.0,10.0,10.0,0.5454545580567922,0.500000013359307,1.7691954557292926,1.6505149978319906,2.032436890805262,1.6505149978319906,1.2186991056162237,0.47712126715207537,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-0.8890756251918218,-0.8890756251918218,-0.8890756251918218,-0.8890756251918218,1.2574039622894457,0.0,0.0,1
chr16_81082865_81096278_-_81082865-81082963|81084462-81084594|81087600-81087664|81090600-81090680|81096130-81096278,81082865.0,81096278.0,0.05069907144074314,26.464915292067943,0.12627723196024324,0.9972833581641487,9.345087719177577,9.444736842105263,0.17647781622789205,0.24891184123466065,2.3401884733068266,2.139868170519807,2.3070703654783298,1.8962915743218427,0.565381728354251,0.09280158673551211,2.0732443561391154,1.7545209260437418,0.9339460250834921,0.366117880187954,-0.5333990433965755,-1.0046125480322063,9.84505296145291,10.097550567632828,5.882446265693478,24.39574948511033,247.36020379648107,0.0,19.712771388010516,1
chr16_82035265_82035403_+_82035265-82035403,82035265.0,82035403.0,0.021353437625650264,2.9467743923397443,0.07051942351781215,1.0,1.2064713060991943,1.110526315255995,0.22024932621056098,0.31239694978557125,3.0,3.0,3.0,3.0,0.8619262305379894,0.39092851718846516,-0.2579758329656708,-0.30154534699568974,-0.4184880839902383,-1.1669492498278324,-0.05449917127581266,-0.8183865265742013,-0.7486952633194289,-1.0294559870642146,-1.1923044921084547,-1.4632948696973507,2.6216343121948715,3.056634707562948,2.526253960246558,1
chr16_82148730_82170175_-_82148730-82148863|82149308-82149403|82151423-82151514|82164081-82164194|82170124-82170175,82148730.0,82170175.0,0.03547373241219933,17.1338127550923,0.0944442195757582,0.979526470613158,10.0,10.0,0.16541753387431843,0.24581132556190516,2.4673900443091967,2.3265784832723204,2.319402414450206,2.019060410509211,0.3068772764780086,-0.0878667113358782,2.5656324047540005,2.3695275766950643,0.4520339092687779,0.16121930572176202,-0.8984430964361698,-1.266630735977315,7.783587002591526,7.750199979694181,65.12929504702728,74.26494544893885,368.91473549066626,0.0,18.233271587228145,1
chr16_83180_85777_+_83180-83256|85400-85777,83180.0,85777.0,0.00036613533435755,0.16585930646397168,0.00280780710532755,0.9761904761904763,5.0,5.0,0.0588235294117647,0.13286003943003036,1.779297148773436,1.6505149978319906,1.9008161731165831,1.5,1.0395906116888267,0.34948499083302376,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-0.8890756251918218,-0.8890756251918218,-0.8890756251918218,-0.8890756251918218,0.0,0.0,3.717537376110754,1
chr16_84182070_84183155_-_84182070-84182440|84183075-84183155,84182070.0,84183155.0,0.0023942550272854166,1.0774147622784582,0.011402308084586676,0.9978942030960961,9.805825242718447,9.805825242718447,0.20504133882826525,0.2434063555890883,2.678131274085053,2.6306237136386965,-3.0,-3.0,-3.0,-3.0,-2.8751221693173306,-2.8480794417391158,-2.941122627508185,-2.955319805840557,-2.883495145631068,-2.883495145631068,0.3300970873786408,0.3300970873786408,0.3300970873786408,0.3300970873786408,0.0,4.116972563844967,4.020454235420753,1
chr16_84566844_84617914_-_84566844-84566955|84590104-84590262|84617500-84617583|84617837-84617914,84566844.0,84617914.0,0.13727556897600174,58.89121909070476,0.30375310501964836,0.9905958259415514,9.911330049261084,10.0,0.1654086798656921,0.20540515540402043,1.2452809760573058,0.7448157767035721,1.0372884133658182,0.28658576395714846,-0.15536147597578448,-0.40436769552094837,2.6536820087246022,2.424489832081264,0.8283084648873104,0.45804498529625454,-1.021141532578629,-1.3935188454006657,3.6426920560218465,4.303859986453499,0.6171588028079044,2.2282753765613963,336.53700644436975,0.0,25.448819096146234,1
chr16_85799821_85801228_+_85799821-85799884|85801204-85801228,85799821.0,85801228.0,0.148975648071574,12.960881382226944,0.5333863113211104,1.0,0.0,0.0,2.0,0.7777777843093198,3.0,3.0,3.0,3.0,0.7781512503836436,0.0,-0.0976598072948388,0.4139281004665258,-0.8926245445256258,-1.505149978319906,-0.8147653492384315,-1.919078078786432,-1.7781512503836436,-1.7781512503836436,-1.5440680443502757,-1.7781512503836436,0.0,0.0,2.0289903151485897,1
chr16_85801205_85806874_+_85801205-85801278|85804936-85805104|85805732-85805864|85806737-85806874,85801205.0,85806874.0,0.32480516757476124,165.65063546312822,0.7657577639951005,0.9979056022617174,0.3991826792354564,0.14307261191330808,0.1783587362047718,0.2177502483042093,1.637273113848319,1.3188429544996803,1.7717160822326155,1.1060209249058501,0.24104576028365804,0.007493956636490996,2.4315477517970905,2.0179657807440976,1.6684903625326926,0.8980567393219155,-0.525245994470496,-1.0263507685192645,8.285198174496287,8.398192843421171,5.437211562933049,12.893155510351585,565.157558962956,30.246223558576194,34.10714874720396,1
chr16_85805590_85805872_+_85805590-85805872,85805590.0,85805872.0,0.1556868997025997,43.90370571613312,0.417121628973515,1.0,0.0,0.0,0.348091599864443,0.3389312946048524,3.0,3.0,3.0,3.0,0.7781512503836436,0.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,-1.7781512503836436,-1.7781512503836436,-1.6989700043360187,-1.7781512503836436,0.0,0.0,6.899242410699914,1
chr16_85805590_85806874_+_85805590-85805864|85806737-85806874,85805590.0,85806874.0,0.2555019635063598,105.01130700111388,0.596189817447371,1.0,0.0,0.0,0.3096853789535429,0.320789633652117,3.0,3.0,3.0,3.0,0.7781512503836436,0.0,3.0,3.0,3.0,3.0,-0.3473585524267022,-1.1789769386638098,-1.7781512503836436,-1.7781512503836436,-1.6989700043360187,-1.7781512503836436,0.0,0.0,13.984185864175409,1
chr16_87392427_87392634_+_87392427-87392634,87392427.0,87392634.0,0.038834505032875145,8.038742541805165,0.2520208118154978,1.0,0.14555745134475123,0.12246720645986726,0.15554863070427857,0.11441460040830323,1.7622883998753007,1.573358125032749,2.2862609350149463,1.5580826862020059,0.9150202248539461,0.48816117183218627,-2.8461538461538463,-2.8461538461538463,-3.0,-3.0,-3.0,-3.0,12.606940561345095,12.591742687410193,46.35388539020651,46.329644850058116,0.0,0.0,2.853210271279457,1
chr16_87392427_87403097_+_87392427-87392467|87398814-87398870|87402174-87402281|87402922-87403097,87392427.0,87403097.0,0.17919336696602725,67.73509271315831,0.3773411114962026,0.9980271172337709,0.4376767476765572,0.41558708445188575,0.1795240935591695,0.231806521804809,2.081098684733416,1.7447400000812638,2.290847299394257,1.6245501481433622,0.4493233403529247,0.07012532908376798,2.5849113599046265,2.2577114802169196,2.151017842943851,1.565437022446515,-0.16448925668847092,-0.7033315013182662,8.74832815797017,8.690866979346485,16.92844257509233,37.62255745644217,463.967980166947,1.354484693043352,24.119417445622737,1
chr16_88383155_88427363_+_88383155-88383254|88424806-88424871|88427344-88427363,88383155.0,88427363.0,0.0034639781615773,0.6339080035686493,0.01878670292816465,0.8275862068965517,5.0,5.0,0.7142857142857143,0.14285714285714285,1.6772371574454736,1.3494850021680094,1.9008161731165831,1.3494850021680094,0.690105620855803,0.0,1.7413991938056765,1.7385606273598313,1.8600796517029785,1.3494850021680094,0.755272505103306,-0.3890756251918218,-0.5395906230238124,-0.5395906230238124,-0.2385606273598312,-0.8890756251918218,0.0,0.0,2.276322871994137,1
chr16_8855163_8859328_-_8855163-8855326|8858349-8858472|8859170-8859328,8855163.0,8859328.0,0.05613821813986563,24.92536885410036,0.1360959820705597,0.9976533681442723,9.924019607345546,9.924019607843137,0.20408897362504796,0.26143378956780994,1.460842175991669,1.3099572328526954,0.3777531393859536,0.021768423468236885,-0.5675986409398038,-0.8425245637868045,1.8846948352033115,1.5845771016240644,0.6568744009965457,0.013038578676725475,-0.5928012666910215,-1.0545474200461686,1.2424173252509887,1.8610087607626333,2.294556600113621,6.118299246549802,191.30683663172655,17.372333698219386,17.77462891667743,1
chr16_88639010_88640072_+_88639010-88639309|88639813-88640072,88639010.0,88640072.0,0.00052104129599515,0.2907410431653261,0.00470510327273695,1.0,10.0,10.0,0.3333333317731427,0.1111111105910475,3.0,3.0,3.0,3.0,0.7781512564818831,0.17609126515392054,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.5,0.5,0.5,0.5,0.0,0.0,1.9183428292191216,1
chr16_88643352_88651013_-_88643352-88643571|88646115-88646197|88646754-88646838|88647100-88647175|88648044-88648114|88650955-88651013,88643352.0,88651013.0,0.14100656244767326,82.9118587192319,0.3988164511162978,0.9936760868860862,9.795918367346939,9.908163266328742,0.17730353111311095,0.22324601813975173,2.0292262347536965,1.9689825453389735,2.231408632155049,1.805867058279149,0.6635714500725834,0.2660699828214304,2.3313466073545284,2.1026187982033533,-0.4874017493442131,-0.8249438049470873,-1.4693147445215036,-1.8226279455181393,5.944808347999385,5.926806951177103,16.930799082091664,22.95393437317683,459.8648360118409,26.631516917352243,29.762174909589913,1
chr16_88671290_88671979_+_88671290-88671465|88671812-88671979,88671290.0,88671979.0,0.006870263655629895,2.349630170225442,0.024314813865805186,0.9920375497669123,0.9757057660108396,0.8878416455783547,0.1338802931415475,0.19599268921828408,1.842919403694271,1.843684790692626,1.669743251260617,1.426297194904239,0.48558476138018364,0.14828714418689773,1.4739182148395127,1.2442963012095472,-0.5839739469992183,-0.9638118443495997,-1.0901744666102058,-1.4449866529265445,11.874519296395855,12.238893222318689,26.98856258259028,56.211444003182045,131.8817302908911,0.0,6.777439166872203,1
chr16_88671292_88671979_+_88671292-88671465|88671861-88671979,88671292.0,88671979.0,0.006024916100642138,1.753250585286878,0.020169504863638013,0.7798104346111356,9.4375,9.375,0.5768433768598235,0.2833556545450598,1.8391374828092175,1.7968826567705862,2.063394889474475,1.7968826567705862,0.6001547511875317,0.2621137520380796,1.4684523514834957,1.2706305591179599,-0.5181107504085364,-0.888367485783818,-1.2044427720135409,-1.6265909214841952,0.375,0.35618562527100117,0.375,0.3185568758130035,0.0,0.0,2.3689533515798598,1
chr16_88678447_88681358_-_88678447-88678629|88681093-88681358,88678447.0,88681358.0,0.0001873641235283,0.0837517632171511,0.0015734124848667,1.0,10.0,10.0,0.2857142811754957,0.1428571405877478,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7192167755319694,1
chr16_88809697_88811899_-_88809697-88809840|88810069-88810148|88810422-88810556|88811549-88811656|88811819-88811899,88809697.0,88811899.0,0.08335993671177618,45.26444563449449,0.2351788025461583,0.9930437448587488,9.861904761904762,9.933333331634664,0.1699190211855923,0.2247069378549001,2.479139010514293,2.3958429482535504,2.5378482505320648,2.2580336238407663,0.545723441888141,0.0972228144041571,2.2353360887715437,1.9293032755452915,0.9246980494761127,0.2816923691885339,-0.6059155739422579,-1.1603773804796527,3.113711297303721,3.596383463969113,0.07131069441641676,2.0399068678230083,481.7423669377177,25.154776014944776,23.959972673588368,1
chr16_893007_970959_-_893007-893072|970787-970959,893007.0,970959.0,0.006367557358974066,1.5091110940768637,0.023102257248350376,0.2748234759099817,9.318181818181818,9.318181818181818,0.5388012621030039,0.2572983282240165,3.0,3.0,-1.9090909090909092,-1.9090909090909092,-2.4398239274356297,-2.5201218462716244,-0.04306694674167569,-0.05999655967033008,-1.4129731061092021,-1.7641625019847615,-1.4002016226129077,-1.7325722493965934,0.08834988632875967,0.04793735791094958,0.6888614363324591,0.6641310706801739,0.0,0.7934151239647577,2.4976830718237824,1
chr16_89524082_89528710_+_89524082-89524247|89526328-89526468|89528631-89528710,89524082.0,89528710.0,0.0004294677152453,0.1649156026542186,0.0024714813655195,1.0,10.0,10.0,0.0,0.210526317948263,3.0,3.0,3.0,3.0,0.7781512503836436,0.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.980236122930853,1
